OSM_ID,Latitude,Longitude,Name,Transit,Finance,Education,Retail,Civic,Healthcare,Food_Place,Government,Parking_Lot,PSGC,UrbanRural_2020CPH,Population_2020,Cluster
8027482975,14.938043,120.6002082,Medsave Pharmacy,0,0,0,0,0,4,5,0,0,305408022.0,U,"3,242",1
8027500097,14.9459472,120.5971116,Fav Pharmacy,0,0,0,0,0,5,4,0,0,305408045.0,U,"5,983",1
8027575967,14.9380936,120.6005616,TGP,0,0,0,0,0,4,5,0,0,305408022.0,U,"3,242",1
8027576777,14.9451152,120.5972396,Medcure Pharmacy,0,0,0,0,0,5,4,0,0,305408045.0,U,"5,983",1
8027581265,14.9375558,120.5999326,Yanra Pharmacy,0,0,0,0,0,4,5,0,0,305408022.0,U,"3,242",1
8046505622,14.9206763,120.5390786,Rxtra Pharmacy,0,0,0,0,0,2,1,0,0,305408025.0,R,"4,340",1
8046511653,14.9781295,120.5773601,Medcure Pharmacy,1,0,1,0,0,3,0,0,0,305408030.0,U,"12,955",1
8046511657,14.9781434,120.5772954,Torno-Gaviola Pharmacy,1,0,1,0,0,3,0,0,0,305408030.0,U,"12,955",1
8046526033,14.9783109,120.5767918,The Generics Pharmacy,1,0,1,0,0,3,0,0,0,305408030.0,U,"12,955",1
8046545111,14.9767167,120.5817828,Georgia Drugstore,1,0,1,0,0,4,0,0,0,305408030.0,U,"12,955",1
8046569868,14.9791559,120.5738414,R-Wil Drug and General Merchandise,0,0,0,0,0,3,0,0,0,305408030.0,U,"12,955",1
8046571349,14.9774804,120.5788068,Edliz Pharmacy,1,0,1,0,0,3,0,0,0,305408030.0,U,"12,955",1
8062093810,14.2652752,121.4292744,Wellby Pharmacy,14,6,3,0,12,13,32,0,8,403419002.0,U,"6,434",3
8062579048,14.2649511,121.4391903,Watsons,12,7,3,0,9,3,33,0,7,403419002.0,U,"6,434",1
8064186685,14.1898624,121.1323722,Wellwise,4,7,0,0,1,1,25,0,0,403405004.0,U,"18,076",1
8064197871,14.2382798,121.4338619,Roncis Pharmacy,0,0,0,0,8,2,4,0,0,403419004.0,U,"5,907",1
8068907285,10.3001047,123.8981365,San Carlos Drugstore,5,120,21,1,22,21,335,0,19,730600035.0,U,"2,004",3
8076622927,14.9114847,120.5641865,Allsmiles Pharmacy,0,7,1,0,1,9,7,0,1,305408034.0,U,"17,700",1
8076628732,14.9114166,120.5641063,Southstar Drug,0,7,1,0,1,9,7,0,1,305408034.0,U,"17,700",1
8076646828,14.9121576,120.5648636,Southstar Drug,0,7,1,0,1,9,7,0,1,305408034.0,U,"17,700",1
8076679568,14.9118582,120.5644296,Generika,0,7,1,0,1,9,7,0,1,305408034.0,U,"17,700",1
8076689853,14.9119266,120.5644705,TGP,0,7,1,0,1,9,7,0,1,305408034.0,U,"17,700",1
8076708833,14.9120351,120.5650632,M-Cure Pharmacy,0,7,1,0,1,9,7,0,1,305408034.0,U,"17,700",1
8076834059,14.9125642,120.5654967,We Care Drug,0,7,1,0,1,9,7,0,1,305408034.0,U,"17,700",1
8079504977,13.1738009,121.2776786,Mercury Drugs,0,3,1,3,2,1,5,0,0,1705215018.0,U,"2,658",1
8095787690,15.2138546,120.6621498,Southstar Drug,2,6,0,0,1,15,11,0,4,305411020.0,U,"7,318",1
8095787703,15.2161283,120.6655971,Hospital Pharmacy,2,6,0,0,1,15,11,0,4,305411014.0,R,"4,288",1
8099085582,15.1602797,120.6858377,Alman Pharmacy,0,0,0,0,0,1,0,0,0,305403022.0,U,"3,351",1
8099314728,15.2138216,120.6601368,Watsons,2,6,0,0,1,15,11,0,4,305411013.0,U,"3,576",1
8099314731,15.2121193,120.6558425,Mercury Drug,2,6,0,0,0,15,11,0,4,305411017.0,U,"5,392",1
8099394428,15.193624,120.6731143,Hyper Saver,1,1,0,0,0,1,0,0,0,305403005.0,U,"5,023",1
8102841018,10.2966354,123.8939202,King’s Pharmacy,5,100,19,0,19,19,273,0,21,730600050.0,U,"5,639",3
8105706296,15.2133483,120.6581288,TGP,2,6,0,0,1,15,11,0,4,305411016.0,U,"1,756",1
8105706299,15.2133622,120.6583029,Botica Acejo,2,6,0,0,1,15,11,0,4,305411016.0,U,"1,756",1
8105706308,15.2133186,120.6579803,Generika,2,6,0,0,1,15,11,0,4,305411016.0,U,"1,756",1
8105706313,15.213544,120.6583759,Fcc Drug Store,2,6,0,0,1,15,11,0,4,305411016.0,U,"1,756",1
8105706314,15.2139737,120.6583793,FCC Drug Store,2,6,0,0,1,15,11,0,4,305411016.0,U,"1,756",1
8107858173,15.1514813,120.768602,Cureville Pharmacy,1,5,0,0,2,10,14,0,0,305403017.0,U,"5,362",1
8107905599,15.1497641,120.7702663,South Star Drug,1,5,0,0,2,10,14,0,0,305403018.0,U,"2,197",1
8107999082,15.1490224,120.7690519,Brand Smart Enterprise,1,5,0,0,2,9,14,0,0,305403013.0,U,"10,996",1
8108013572,15.1482787,120.7685845,Generika,1,5,0,0,2,9,14,0,0,305403013.0,U,"10,996",1
8108027946,15.1480117,120.768547,Southstar Drug,1,5,0,0,2,9,14,0,0,305403013.0,U,"10,996",1
8108035091,15.1477719,120.7687753,Uni-Aide Pharmacy,1,5,0,0,2,9,14,0,0,305403013.0,U,"10,996",1
8109912417,10.9486616,122.5053924,Exal Rose Pharmacy,0,2,1,0,6,2,4,0,1,603023053.0,R,427,1
8112126388,14.5218181,121.0158426,Watsons,7,59,4,0,11,1,137,2,13,1381100183.0,U,"37,372",3
8120617006,16.8107599,121.7222111,Belle Famille Drugstore,0,0,1,0,1,0,0,0,0,203101019.0,U,"6,001",1
8130359620,15.7297536,120.6277116,,2,2,0,0,5,1,29,0,0,306901008.0,R,798,1
8133347856,15.2447451,120.5641548,Mercury Drug,0,0,0,0,0,0,0,0,0,305409028.0,U,"20,967",1
8139988503,14.5851008,121.1756107,Watsons Supermarket,11,38,17,0,12,6,117,0,23,405802009.0,U,"70,120",3
8139989629,14.5857507,121.1757699,Generika,11,38,16,0,11,6,119,0,23,405802009.0,U,"70,120",3
8139994097,14.5876718,121.1756708,Antipolo Pharmacy,12,38,16,0,13,6,119,0,23,405802009.0,U,"70,120",3
8140006977,14.58629,121.175628,Prime Drug Pharmacy,12,38,16,0,11,6,119,0,23,405802009.0,U,"70,120",3
8149887520,14.7490186,121.005283,Eidahn jace Drugstore,1,1,7,2,9,2,43,0,0,1380100171.0,U,"111,713",1
8150608717,8.1618464,125.1201889,Rojon,0,17,5,1,5,2,68,0,1,1001312065.0,U,"9,243",1
8150608817,8.161,125.1210241,Rodel Pharmacy,1,18,5,1,5,3,69,0,1,1001312065.0,U,"9,243",1
8153473681,15.9322509,120.3463089,Mercury Drug,2,13,3,0,2,9,42,0,14,105532076.0,U,"1,385",1
8153477732,15.2437968,120.5637707,Southstar Drug,0,0,0,0,0,0,0,0,0,305409028.0,U,"20,967",1
8157426259,14.4682768,121.011427,TGP,0,41,17,1,14,9,136,0,3,1381000013.0,U,"79,372",3
8170554424,15.6685447,120.577701,TGP,0,10,2,0,3,4,57,0,0,306910024.0,U,"8,825",1
8170554425,15.6685312,120.5776402,Mercury Drug,0,10,2,0,3,4,57,0,0,306910024.0,U,"8,825",1
8195918632,16.3729698,120.6293391,Maggot Trading Pharmacy and Store,0,2,1,0,2,0,21,0,0,1430300052.0,U,"6,374",1
8195918663,16.3700912,120.6302322,CPB Pharmacy,0,2,1,0,2,0,20,0,0,1430300052.0,U,"6,374",1
8197895517,10.2630918,123.8409386,GV Botica,6,13,2,0,6,4,43,0,1,702250016.0,U,"17,522",1
8200143218,13.9492628,120.729171,Mercury Drug,3,8,1,0,0,3,11,0,1,401003018.0,U,"2,013",1
8204038403,14.9659569,120.7355028,Glecia Drugstore,0,0,0,0,1,0,0,0,0,305414003.0,U,"6,862",1
8204054272,14.9913578,120.7433654,Eins Pharmacy,0,1,1,0,0,1,8,0,1,305414014.0,U,"5,432",1
8204059986,14.9907418,120.7425785,The Generics Pharmacy,0,1,1,0,0,2,8,0,1,305414014.0,U,"5,432",1
8204159818,8.053464,125.1355979,Bupharco,1,4,1,0,0,0,1,1,2,1001312001.0,U,"8,215",1
8212081817,14.6655147,121.6041323,Admin Real,1,1,0,0,1,0,8,0,0,405638001.0,U,"6,023",1
8218171771,14.997815,120.7037475,FrontlineMed Pharma and Medical Supplies Trading,0,3,0,0,3,4,11,0,0,305421007.0,U,"10,048",1
8238459412,16.4096177,120.5915386,Curamed Pharmacy,10,92,26,4,32,31,658,0,14,1430300119.0,U,711,0
8239492391,12.2694608,125.3722612,MAPS VILLE PHARMACY,2,0,1,0,0,1,2,0,0,802601014.0,R,377,1
8246292848,15.0087953,120.7105382,BinSina Pharmacy and General Merchandise,1,3,0,0,1,5,10,0,2,305421006.0,U,"13,769",1
8246384909,15.0080194,120.7122582,Alja Pharmacy,1,3,0,0,1,5,10,0,0,305421006.0,U,"13,769",1
8246410167,15.0067862,120.714186,St. Anne's Pharmacy,0,3,0,0,1,4,10,0,0,305421006.0,U,"13,769",1
8246421183,15.0078873,120.712631,Botica Plus,1,3,0,0,1,5,10,0,0,305421006.0,U,"13,769",1
8246425698,15.0090829,120.7100788,Kezz Pharmacy,1,4,0,0,1,5,11,0,3,305421006.0,U,"13,769",1
8246436192,15.0075819,120.7122511,Southstar Drug,1,3,0,0,1,5,10,0,0,305421006.0,U,"13,769",1
8246469726,15.0083109,120.7104342,Saint Matthias Pharmacy and General Merchandise,1,3,0,0,1,6,10,0,0,305421006.0,U,"13,769",1
8247354050,15.1318359,120.5712846,Medic One,3,18,4,0,4,6,118,0,4,330100007.0,U,"28,296",1
8250481315,15.1469473,120.7687455,Ucare Drugstore,1,5,0,0,2,9,14,0,0,305403013.0,U,"10,996",1
8250484494,15.1479441,120.7592659,Circle Plus Pharmacy,1,5,0,0,2,10,14,0,0,305403013.0,U,"10,996",1
8253384986,15.1104667,120.5644409,König Drugstore,2,0,0,0,1,2,15,0,0,305415018.0,U,"13,487",1
8260771252,15.1714335,120.7660673,Botika ng Barangay,0,0,0,0,1,3,1,0,0,305403026.0,U,"10,476",1
8260814387,15.1638831,120.7784946,Puyat Drugstore,0,2,0,0,1,6,9,0,0,305403020.0,R,"3,627",1
8260814388,15.163951,120.7785007,MC. Guevarra Drugstore,0,2,0,0,1,6,7,0,0,305403020.0,R,"3,627",1
8268790007,14.9626019,120.6324685,Espi Generic Pharmacy,4,7,3,0,2,22,7,0,0,305407033.0,U,"2,175",1
8268790008,14.9618161,120.6327454,Guagua Pharmacy,4,7,3,0,2,22,7,0,0,305407033.0,U,"2,175",1
8268832229,14.9627431,120.6331799,Gofer Drug Store,4,7,3,0,2,22,8,0,0,305407033.0,U,"2,175",1
8268832230,14.9626181,120.6329942,MedRX Pharmacy,4,7,3,0,2,22,7,0,0,305407033.0,U,"2,175",1
8268832233,14.9625287,120.6327927,Wilfred Pharmacy,4,7,3,0,2,22,7,0,0,305407033.0,U,"2,175",1
8268832234,14.9630379,120.6322841,Southstar Drug,4,7,3,0,2,22,7,0,0,305407033.0,U,"2,175",1
8273984318,9.7909983,125.4937724,Watsons,0,22,3,0,4,5,21,0,0,1606724068.0,U,"19,319",1
8288716036,14.5496736,121.1206735,Ayson Pharmacy,1,11,10,0,20,10,43,1,2,405813004.0,U,"127,999",1
8292301502,13.964545,121.529424,Farmacia ni Dok,0,3,5,1,7,5,19,0,0,405645035.0,U,"3,545",1
8292459568,8.5078166,125.9767994,Rojon,7,12,6,0,1,2,30,0,1,1600308018.0,U,"3,392",1
8292459569,8.5077701,125.9768397,TGP,7,12,6,0,1,2,30,0,1,1600308018.0,U,"3,392",1
8298876871,13.9327921,121.6126979,TGP,2,50,16,2,9,5,58,0,8,431200010.0,U,"2,229",3
8299131044,13.9407862,121.6120192,Med Booth,1,50,17,2,9,5,61,0,8,431200002.0,U,"2,584",3
8299131049,13.9406239,121.6118933,Dasia Drugstore,1,50,17,2,9,5,61,0,8,431200002.0,U,"2,584",3
8299131050,13.9405343,121.6120327,Botica Plus,1,50,17,2,9,5,62,0,8,431200002.0,U,"2,584",3
8299131057,13.9400547,121.6118717,Zure RX,1,50,17,2,9,5,60,0,8,431200002.0,U,"2,584",3
8299339699,13.9612152,121.6095449,TGP,0,3,3,0,0,1,11,0,0,431200017.0,U,"28,405",1
8299364128,13.9517063,121.613005,Carlos Superdrug,0,31,8,0,4,5,53,0,7,431200017.0,U,"28,405",1
8299364134,13.9514603,121.6131706,TGP,0,32,9,1,4,5,54,0,7,431200017.0,U,"28,405",1
8310505552,14.9982334,120.6530524,VD Pharmacy,0,1,1,0,1,1,9,0,0,305404003.0,U,509,1
8310656902,15.0070245,120.6565057,Botica Plus,0,1,1,0,1,2,9,0,0,305404019.0,U,"2,905",1
8315074917,9.9378221,123.392959,,7,2,1,0,2,0,13,0,0,702233010.0,U,"2,911",1
8322993369,14.9355706,120.6228037,The Generics Pharmacy,0,0,0,0,0,0,0,0,1,305422007.0,R,"2,539",1
8323246406,14.9372367,120.6236839,Magpayo Pharmacy,0,0,0,0,0,0,0,0,1,305422010.0,U,"5,111",1
8323517149,14.9359166,120.6225701,Tamvel Convenient Store,0,0,0,0,0,0,0,0,1,305422006.0,R,"3,538",1
8329346404,7.4462407,125.8103953,Perpetual Pharmacy,6,36,6,0,10,4,76,0,17,1102319016.0,U,"2,945",1
8329444746,7.4444324,125.8132803,Jalee Pharmacy Inc,6,33,6,0,10,4,76,0,15,1102319022.0,U,"42,648",1
8332930767,7.4479018,125.8047852,Mercury Drug,4,37,6,0,11,5,75,0,17,1102319016.0,U,"2,945",1
8340370826,13.9547354,121.1627687,Watsons,6,39,5,0,7,23,144,0,8,401014030.0,U,"18,794",3
8340504693,15.0695715,120.734732,Hygieia Pharmacy,0,6,0,0,1,11,13,0,1,305413035.0,R,"2,894",1
8340525676,13.9434568,121.1534446,Newton's Pharmacy,4,41,7,0,8,24,169,0,8,401014031.0,U,"4,510",3
8340526591,15.073559,120.7489937,PELCO 1-AES Pharmacy,0,4,0,0,1,7,5,0,0,305413042.0,U,"2,461",1
8340567238,15.0735541,120.7520306,Life Prescriptions Pharmacy,0,4,0,0,1,6,5,0,0,305413042.0,U,"2,461",1
8340574886,15.0732877,120.7569364,Apo Bhi Drugstore,0,4,0,0,1,5,5,0,0,305413042.0,U,"2,461",1
8340595730,15.0726318,120.7561404,KCVF Healthcare Products Trading,0,4,0,0,1,5,5,0,0,305413042.0,U,"2,461",1
8340606246,15.0723333,120.7614277,Happy Pharma Street Drugstore,0,4,0,0,1,5,5,0,0,305413042.0,U,"2,461",1
8340830076,13.9412956,121.1481862,TGP,3,33,5,0,8,18,127,0,5,401014031.0,U,"4,510",1
8345673618,10.3771022,124.7490301,three sixty pharmacy,6,4,2,0,1,5,4,0,1,803719028.0,U,"2,367",1
8355926420,13.9492329,120.7291661,Mercury Drug,3,8,1,0,0,3,11,0,1,401003018.0,U,"2,013",1
8359115076,15.0637792,120.720172,N.L. Francisco Drugstore and General Merchandise,0,3,0,0,4,12,16,0,1,305413024.0,U,"5,756",1
8359119187,15.0641697,120.7204261,MGGL Pharmacy,0,3,0,0,4,12,16,0,1,305413024.0,U,"5,756",1
8359123465,15.0653948,120.7203598,Brillantes Pharmacy,0,2,0,0,4,12,16,0,1,305413024.0,U,"5,756",1
8359124718,15.0638304,120.7201733,Capulong Drugstore,0,3,0,0,4,12,16,0,1,305413024.0,U,"5,756",1
8359188669,15.0662482,120.6998,5510 General Merchandise,1,10,0,0,1,2,30,0,6,305413025.0,U,"4,919",1
8359198619,15.065512,120.719828,JPEGS Pharmacy and General Merchandise,0,2,0,0,4,12,16,0,1,305413024.0,U,"5,756",1
8359238434,15.0535066,120.7120563,Botica Plus,1,12,0,0,3,10,39,0,6,305413030.0,U,"6,826",1
8359312565,15.0519632,120.7021611,Healthy Options,2,14,7,0,6,3,59,0,16,305413013.0,U,"4,799",1
8359312566,15.0519729,120.7019404,Watsons,2,15,7,0,6,3,59,0,16,305413013.0,U,"4,799",1
8363138624,15.0726189,120.7202109,Complete Care Pharmacy,0,2,1,0,3,12,12,0,1,305413027.0,R,"3,076",1
8363172899,15.0742169,120.7195809,Ellierich Pharmacy,0,2,1,0,3,12,12,0,1,305413027.0,R,"3,076",1
8363923171,14.6288954,121.0503305,Cameo,18,159,33,2,31,42,676,0,38,1381300035.0,U,"17,363",0
8365805204,15.1389102,120.6939366,PharmaPlus Drugstore,1,0,0,0,0,0,0,0,0,305413002.0,U,"5,858",1
8369807662,14.6366811,121.0527223,Ultra Medics,16,150,29,6,34,41,692,0,45,1381300082.0,U,"21,868",0
8370172924,14.6307504,121.0453362,TGP,17,181,32,5,29,39,644,0,39,1381300048.0,U,"14,258",0
8373698141,16.6181175,120.3173654,St. Joseph Drug,8,28,9,0,17,4,74,0,2,103314006.0,U,"1,897",3
8373710139,16.6188439,120.3170742,Mercury Drug,8,27,9,0,17,4,63,0,2,103314008.0,U,307,3
8374348295,16.5899274,120.3196716,Mercury Drug,2,4,1,0,6,4,53,0,0,103314057.0,U,"11,316",1
8382871095,15.183506,120.6435577,Hacienda Drugstore,1,1,0,1,2,7,11,0,0,305413021.0,U,"29,027",1
8382882088,15.1805198,120.6272938,Prime Med Drugstore,1,1,1,0,0,4,4,0,0,305413044.0,U,"8,085",1
8382890588,15.178746,120.6253103,Francor Pharmacy,1,1,1,0,0,3,2,0,1,305413044.0,U,"8,085",1
8397416718,15.1756521,120.6478962,Pharmamed Drugstore,1,0,0,1,2,7,10,0,0,305413021.0,U,"29,027",1
8397416729,15.1768688,120.6460371,Nelzon Drugstore,1,0,0,1,2,7,11,0,0,305413021.0,U,"29,027",1
8397416730,15.1767904,120.6459275,V-Sure Pharmacy,1,0,0,1,2,7,11,0,0,305413021.0,U,"29,027",1
8397416739,15.1760903,120.6476079,The Generics Pharmacy,1,0,0,1,2,7,10,0,0,305413021.0,U,"29,027",1
8397416741,15.1791365,120.6440324,Victa Drugstore,1,0,0,1,2,7,11,0,0,305413021.0,U,"29,027",1
8398746660,10.3282452,123.9426537,ThreeSixty Pharmacy,9,40,16,0,8,12,108,1,1,731300010.0,U,"2,980",3
8398746667,10.3287644,123.94168,TGP,9,41,15,0,8,13,110,1,1,731300010.0,U,"2,980",3
8401076744,13.7537434,121.0699065,South Star Drug,2,49,4,1,11,72,135,0,4,401005051.0,U,"6,854",3
8401367917,7.0749134,125.708652,1126 Pharmacy,3,2,3,0,1,0,7,0,0,1102317028.0,U,"6,326",1
8401368017,7.0134116,125.7418405,Bio-generics Pharmacy,0,0,1,0,1,0,0,0,1,1102317002.0,R,"2,757",1
8410512412,13.760263,121.0731708,TGP,3,50,4,1,11,71,125,0,3,401005029.0,U,"2,415",3
8433833855,14.9978017,120.6144266,SRD Drugstore,0,4,2,0,0,6,24,0,3,305420009.0,U,"1,268",1
8433838786,14.9972884,120.6147444,The Generics Pharmacy,0,4,2,0,0,6,24,0,3,305420009.0,U,"1,268",1
8433902437,14.9973454,120.615136,AQM Pharmacy,0,4,2,0,0,6,24,0,3,305420009.0,U,"1,268",1
8433902439,14.9973233,120.6150898,Pat Drugstore,0,4,2,0,0,6,24,0,3,305420009.0,U,"1,268",1
8436460551,15.0100686,120.5935845,Vine Pharmacy,1,0,1,0,1,1,3,0,0,305420001.0,R,"4,285",1
8436466351,15.0219803,120.5747416,Hypersaver Drugstore and Merchandise,1,0,0,0,2,1,3,0,0,305420002.0,U,"10,449",1
8436481318,14.6751642,120.9835002,TGP,0,52,16,2,25,17,123,0,5,1381600019.0,U,"59,339",3
8436569749,15.0216147,120.5746283,Smack Pharmacy,1,0,0,0,2,1,3,0,0,305420002.0,U,"10,449",1
8451427481,18.5634535,121.2301489,Descalzo Pharmacy,2,5,1,3,2,1,28,0,1,201522004.0,R,"2,669",1
8451918667,14.5859313,121.0882931,Watsons,2,52,9,3,13,18,155,0,24,1381200017.0,U,"73,979",3
8455843350,15.0193723,120.8640115,Jamesmel Pharmacy,0,0,0,0,0,2,0,0,0,305405009.0,R,"2,480",1
8455859505,15.0190575,120.8580107,Seven M's Pharmacy,0,0,0,0,0,1,0,0,0,305405034.0,U,"3,266",1
8455871561,15.0184895,120.8508432,Ayana's Pharmacy,0,0,0,0,0,1,0,0,0,305405033.0,U,"3,713",1
8456297896,16.5293501,120.3299533,Good Neighbor's Pharmacy,0,8,2,0,2,1,16,0,0,103307014.0,U,"4,185",1
8456355977,16.5310288,120.3918097,New Naguilian Drug,2,3,0,0,1,3,8,0,0,103311030.0,U,"2,784",1
8459845368,15.0167115,120.8720277,Glory to God Pharmacy,1,2,0,0,1,4,1,0,0,305405017.0,U,"4,037",1
8460249063,16.3272291,120.3661578,CL Pharmacy,0,10,0,0,1,1,26,0,0,103301028.0,R,"2,191",1
8460411719,15.9321519,120.3463875,Mercury Drug,2,13,3,0,2,9,42,0,14,105532076.0,U,"1,385",1
8477813498,14.5573167,121.0853888,TGP,4,50,25,3,44,16,73,0,26,1381200015.0,U,"163,598",3
8477841838,15.0222666,120.884869,Farmacia Tres Marias,2,2,1,0,4,3,1,0,0,305405027.0,R,"3,864",1
8477860127,15.019836,120.886587,Milrosa Pharmacy,2,2,1,0,4,3,1,0,0,305405027.0,R,"3,864",1
8477884679,15.0195698,120.8869595,Querobeena's Drugstore and General Merchandise,2,2,1,0,4,3,1,0,0,305405027.0,R,"3,864",1
8477938637,14.422388,121.4450509,Generika,3,10,13,2,10,8,80,0,5,403429020.0,U,239,3
8477938641,14.4225114,121.4448642,Rafael & Gabriel Drugstore,3,10,13,2,10,8,80,0,5,403429020.0,U,239,3
8478942644,14.5620639,121.0895397,Sacred Heart of Jesus Pharmacy,3,45,20,1,42,15,89,0,28,1381200015.0,U,"163,598",3
8478942647,14.5627649,121.0894284,Farmacia Liza,3,44,20,2,41,16,87,0,28,1381200014.0,U,"27,499",3
8481316215,15.0921412,120.8284233,TRC Pharmacy,1,1,2,0,2,7,1,0,0,305405029.0,U,"5,293",1
8481316216,15.0922972,120.8281752,Atencio Drug Store,1,1,2,0,2,7,1,0,0,305405029.0,U,"5,293",1
8484537400,15.0319832,120.8813298,TGP,1,2,1,0,2,3,1,0,0,305405001.0,U,"12,159",1
8484537401,15.0321923,120.8814415,Olchi Pharmacy,1,2,1,0,2,3,1,0,0,305405001.0,U,"12,159",1
8484550131,15.031773,120.8815297,Carl Meds Drugstore,1,2,1,0,2,3,1,0,0,305405001.0,U,"12,159",1
8484565925,15.0294656,120.8818341,Birhen dela Merced Pharmacy,1,2,1,0,2,3,1,0,0,305405001.0,U,"12,159",1
8484568522,15.0308197,120.8815826,MDRK Pharmacy,1,2,1,0,2,3,1,0,0,305405001.0,U,"12,159",1
8487503483,14.4053138,120.9582047,TGP The Generics Pharmacy,4,9,7,1,16,6,49,0,2,402109053.0,U,"39,010",1
8490841346,14.8378633,120.7842564,Vhenueli's Pharmacy,3,2,2,0,6,0,16,0,0,301416009.0,R,"3,427",1
8490852359,14.8355219,120.7882827,C Squared Pharmaceuticals,3,2,1,0,5,0,16,0,0,301416007.0,R,"1,462",1
8495356391,15.0931088,120.8256251,St. Andrew's Pharmacy,1,1,2,0,2,7,1,0,0,305405005.0,R,"1,609",1
8496242534,14.5677213,121.0857423,TGP,5,54,19,3,38,19,103,0,31,1381200022.0,U,"40,199",3
8496266613,14.563764,121.0852418,TGP,4,56,20,3,43,17,99,0,35,1381200014.0,U,"27,499",3
8496418429,14.5632442,121.069402,TGP,6,146,27,4,47,18,331,0,40,1381200001.0,U,"20,344",0
8498655579,14.7963811,120.9298463,TGP,1,13,3,0,5,2,20,0,1,301404006.0,U,"2,113",1
8505458058,14.8500401,121.0042924,PharmaPios,0,1,2,0,4,0,4,0,0,301423002.0,U,"9,732",1
8505703673,14.8208921,120.9614474,Rensy's,7,11,3,0,3,1,40,0,3,301423016.0,U,"12,871",1
8505703674,14.8207616,120.9615064,TGP,7,11,3,0,3,1,40,0,3,301423016.0,U,"12,871",1
8510387312,14.4610743,120.9939301,Watsons,2,49,14,0,19,9,168,0,7,1380200016.0,U,"32,485",3
8518713860,14.2751176,121.4170803,Mercury Drug,7,21,4,0,13,14,50,0,7,403426014.0,R,"1,247",3
8518827882,14.2753578,121.4169286,Watsons,7,21,4,0,13,14,50,0,7,403426014.0,R,"1,247",3
8518827894,14.2784637,121.4161388,TGP,7,20,4,0,13,13,43,0,7,403426015.0,U,"1,280",1
8526839917,14.2939592,120.801103,marjes pharmacy,0,0,0,0,0,0,0,0,0,402115010.0,U,"24,195",1
8528553724,14.3117832,120.7697391,tellus drugstore,7,5,3,0,4,3,5,1,1,402115029.0,R,527,1
8534520989,14.7177864,120.9566409,M. Gaa Pharmacy,2,23,6,0,18,6,59,0,2,1381600016.0,U,"19,060",1
8547385994,14.7084302,120.9599689,TGP,1,26,7,0,18,8,77,0,3,1381600010.0,U,"23,640",1
8547416023,14.7083439,120.9586754,AVA Pharmacy,1,25,9,0,20,8,75,0,3,1381600010.0,U,"23,640",1
8547416057,14.7082324,120.9576783,Dinueva Drugstore,1,24,8,0,20,8,69,0,3,1381600016.0,U,"19,060",1
8547416062,14.7085249,120.9575763,Khaizer Pharmacy,1,21,8,0,20,8,68,0,3,1381600016.0,U,"19,060",1
8547416079,14.7077353,120.9526387,EMG Pharmacy,1,19,7,0,19,6,56,0,1,1381600024.0,U,"8,150",1
8548048740,14.2750067,121.4191713,AGZ Botica,9,21,4,0,13,14,50,0,7,403426011.0,U,"10,183",3
8559495655,14.2750242,121.4192068,Aileens Pharmacy,9,21,4,0,13,14,50,0,7,403426011.0,U,"10,183",3
8562320370,10.3253678,123.9418658,DRS Pharmacy,9,42,15,0,6,12,111,1,1,731300010.0,U,"2,980",3
8567729675,16.4154049,120.5959815,Generika,11,95,26,3,33,35,676,0,14,1430300053.0,U,189,0
8570269974,14.8586559,121.0487486,TGP,3,0,5,0,10,1,4,0,2,301420057.0,R,"3,811",1
8570269975,14.8585919,121.0486829,Lucky R's Pharmacy,3,0,5,0,10,1,4,0,2,301420057.0,R,"3,811",1
8570307907,14.8594544,121.0526127,2020 Pharmacy,3,0,5,0,12,1,4,0,2,301420048.0,R,"4,085",1
8570324589,14.857479,121.0565494,TGP,3,0,5,0,12,1,4,0,1,301420020.0,U,"4,175",1
8570324605,14.8573578,121.0551707,Jubilant Drug,3,0,5,0,12,1,4,0,2,301420047.0,U,"3,695",1
8570324607,14.8573124,121.0549719,G-Three Pharmacy,3,0,5,0,12,1,4,0,2,301420056.0,R,"3,175",1
8570324611,14.8574765,121.0547629,Healthmart,3,0,5,0,12,1,4,0,2,301420056.0,R,"3,175",1
8570803568,14.8584057,121.0572112,Tambunting,3,0,5,0,10,1,4,0,1,301420047.0,U,"3,695",1
8570803569,14.8583187,121.0571467,Everyday Pharmacy,3,0,5,0,10,1,4,0,1,301420047.0,U,"3,695",1
8571057307,14.8542564,121.0726939,TGP,4,1,4,0,3,2,7,0,1,301420035.0,U,"5,075",1
8578323454,14.376493,121.0473351,Generika,1,25,15,0,11,9,84,0,6,1380800008.0,U,"61,374",1
8581142621,14.5764537,121.0273205,TGP,5,186,18,7,34,36,538,0,35,1380500014.0,U,"31,335",0
8582647330,14.5727049,121.1001827,BGHC Drugstore,2,42,12,3,29,17,116,1,18,1381200012.0,U,"45,555",3
8582647333,14.5722993,121.0998742,PI Drug,2,40,12,3,29,17,108,1,18,1381200012.0,U,"45,555",3
8589213122,14.6795476,121.019989,Watsons,2,38,12,2,24,9,138,0,14,1381300137.0,U,"21,061",3
8589242903,14.6682097,121.020182,Generika,2,74,17,3,26,23,273,0,20,1381300012.0,U,"59,639",3
8597623546,14.5572164,121.0846071,Farmacia ni Dok,4,50,25,3,46,16,76,0,26,1381200003.0,U,"20,801",3
