OSM_ID,Latitude,Longitude,Name,Transit,Finance,Education,Retail,Civic,Healthcare,Food_Place,Government,Parking_Lot,PSGC,UrbanRural_2020CPH,Population_2020,Name_upper,Amenity_Sum,Urbanicity_Score,Urbanicity_Quantile,Cluster
8728454011,8.499841,124.7495946,Melecia Drug,1,8,6,0,1,0,8,0,0,1030500063.0,U,13174.0,MELECIA DRUG,24,0.016260162601626,Rural,1
8728648469,8.5001108,124.7515717,Southern Drugstore,1,8,5,0,1,0,9,0,0,1030500063.0,U,13174.0,SOUTHERN DRUGSTORE,24,0.016260162601626,Rural,1
8728853589,16.2291021,120.4874481,Saint Joseph Drug,1,7,0,0,0,1,23,0,0,103313022.0,U,2489.0,SAINT JOSEPH DRUG,32,0.021680216802168,Rural,1
8728853605,16.2287486,120.4876225,Generika Drugstore,1,7,0,0,0,1,24,0,0,103313022.0,U,2489.0,GENERIKA DRUGSTORE,33,0.0223577235772357,Rural,1
8729456110,13.7714491,121.0648906,Botikang Batangan,5,50,7,0,9,62,131,0,3,401005035.0,U,10900.0,BOTIKANG BATANGAN,267,0.1808943089430894,Urban,3
8730382141,14.5669158,121.0115752,Watsons,3,436,21,5,25,52,842,0,24,1380300012.0,U,6346.0,WATSONS,1408,0.9539295392953928,Very Urban,2
8734514059,16.4017739,120.594255,Frontida Pharmacy,10,94,22,2,22,28,633,0,13,1430300119.0,U,711.0,FRONTIDA PHARMACY,824,0.5582655826558266,Very Urban,2
8735232070,14.7398386,120.9891178,Jibreel,2,4,4,2,8,2,27,0,1,1381600027.0,U,24437.0,JIBREEL,50,0.0338753387533875,Rural,0
8735303529,14.7392264,120.989331,TGP,2,4,4,2,7,1,26,0,1,1381600027.0,U,24437.0,TGP,47,0.0318428184281842,Rural,0
8740936500,14.7076279,120.9918798,Generika,0,22,5,1,13,9,47,0,3,1381600023.0,U,12530.0,GENERIKA,100,0.067750677506775,Mixed,0
8741831572,14.6928378,120.9701371,TGP,0,46,5,4,20,14,103,0,7,1381600008.0,U,41275.0,TGP,199,0.1348238482384824,Urban,3
8741862618,14.6936616,120.9700043,Biosource,0,45,5,4,21,14,103,0,7,1381600017.0,U,52107.0,BIOSOURCE,199,0.1348238482384824,Urban,3
8742657370,14.6579137,121.0207403,TGP,1,94,20,3,34,20,258,0,11,1381300089.0,U,14321.0,TGP,441,0.298780487804878,Very Urban,2
8744878229,14.6797401,120.9796355,Mercury Drug,0,53,10,2,21,18,125,0,5,1381600019.0,U,59339.0,MERCURY DRUG,234,0.1585365853658536,Urban,3
8748824522,14.6531175,120.9839966,TGP,11,98,22,1,34,24,106,0,15,1380100090.0,U,1518.0,TGP,311,0.2107046070460704,Very Urban,2
8749986846,14.6013224,120.9940812,Life Aid Pharmacy,18,209,57,3,48,32,607,0,15,1380606018.0,U,1890.0,LIFE AID PHARMACY,989,0.6700542005420054,Very Urban,2
8751443372,14.6321734,120.9795517,Generika,5,92,22,3,34,22,111,2,5,1380601201.0,U,1152.0,GENERIKA,296,0.2005420054200542,Very Urban,2
8751443373,14.6321386,120.9796261,Watsons,5,92,22,3,33,22,112,2,5,1380601201.0,U,1152.0,WATSONS,296,0.2005420054200542,Very Urban,2
8763135687,14.6294093,120.9952902,South Star Drug,14,139,22,3,37,25,298,0,6,1381300094.0,U,6681.0,SOUTH STAR DRUG,544,0.3685636856368564,Very Urban,2
8763766151,14.6146425,120.9916417,St Francis Generic Drug,21,195,61,3,47,36,472,1,11,1380606083.0,U,1045.0,ST FRANCIS GENERIC DRUG,847,0.5738482384823849,Very Urban,2
8763766160,14.6175838,120.9948758,CGT,20,163,54,3,46,36,442,1,7,1380606112.0,U,668.0,CGT,772,0.5230352303523035,Very Urban,2
8763766163,14.6177891,120.9951289,Generika,20,162,55,3,44,36,437,1,6,1380606126.0,U,631.0,GENERIKA,764,0.5176151761517616,Very Urban,2
8767164995,11.297974,124.6934623,,0,2,0,0,0,4,27,0,0,803715020.0,R,1845.0,NAN,33,0.0223577235772357,Rural,1
8768935688,14.5388684,121.000493,Mercury Drug,13,169,19,4,25,22,423,1,19,1381100083.0,U,794.0,MERCURY DRUG,695,0.4708672086720867,Very Urban,2
8774142017,14.7091331,121.0393108,TGP,10,27,16,3,18,15,99,0,5,1381300043.0,U,62542.0,TGP,193,0.1307588075880758,Urban,3
8776692323,14.580181,121.1356577,The Generics Pharmacy,9,29,12,4,22,13,121,0,10,405813003.0,U,41455.0,THE GENERICS PHARMACY,220,0.1490514905149051,Urban,3
8778022955,13.7610368,121.073606,MedRx Pharmacy,3,49,4,1,8,63,120,0,3,401005029.0,U,2415.0,MEDRX PHARMACY,251,0.1700542005420054,Urban,3
8786387561,14.6259524,121.1449018,TGP,1,4,4,0,10,3,36,0,3,405802002.0,U,135064.0,TGP,61,0.0413279132791327,Mixed,0
8789518557,16.449059,120.5903652,Cureka Pharmacy,3,18,5,0,1,11,123,0,6,1401110011.0,U,25790.0,CUREKA PHARMACY,167,0.1131436314363143,Urban,0
8789518564,16.4497189,120.590626,Express Lane Pharmacy,3,18,5,0,1,11,122,0,6,1401110005.0,U,17756.0,EXPRESS LANE PHARMACY,166,0.1124661246612466,Urban,0
8789714363,16.4548135,120.5892822,Farmacia ni Dok,3,18,5,0,0,11,123,0,6,1401110008.0,U,9297.0,FARMACIA NI DOK,166,0.1124661246612466,Urban,0
8789714365,16.455072,120.5892534,Bliss Pharmacy,3,18,5,0,0,11,123,0,6,1401110008.0,U,9297.0,BLISS PHARMACY,166,0.1124661246612466,Urban,0
8789848630,16.4616159,120.5878211,TGP,2,12,3,0,0,9,94,0,6,1401110012.0,U,12685.0,TGP,126,0.0853658536585365,Mixed,0
8793730149,17.6339454,121.7115051,Zinca Pharmacy,6,2,6,0,3,2,13,0,0,201529002.0,R,4216.0,ZINCA PHARMACY,32,0.021680216802168,Rural,1
8793926329,14.5895417,121.0912521,Quick Relief Pharmacy,3,42,9,3,12,18,144,0,23,1381200017.0,U,73979.0,QUICK RELIEF PHARMACY,254,0.1720867208672086,Urban,3
8794380987,8.2293545,124.234904,Rose Pharmacy,0,20,8,2,20,0,57,0,0,1030900017.0,U,3613.0,ROSE PHARMACY,107,0.0724932249322493,Mixed,0
8816440062,14.575349,121.0117238,TGP,4,166,18,3,33,36,389,0,13,1380614039.0,U,2145.0,TGP,662,0.4485094850948509,Very Urban,2
8816449859,13.7920277,121.0093966,3R-OneJ Drug Store/Medical Supply,4,9,2,0,7,8,25,0,0,401006009.0,U,528.0,3R-ONEJ DRUG STORE/MEDICAL SUPPLY,55,0.0372628726287262,Rural,0
8816449860,13.7919769,121.0094087,BP Generic Express,4,10,2,0,7,8,25,0,0,401006009.0,U,528.0,BP GENERIC EXPRESS,56,0.037940379403794,Rural,0
8816449861,13.7918864,121.0094201,Jon Jhai Botica,4,10,2,0,7,8,25,0,0,401006009.0,U,528.0,JON JHAI BOTICA,56,0.037940379403794,Rural,0
8816449868,13.791762,121.0100859,BP Generic Express,4,10,2,0,7,8,25,0,0,401006009.0,U,528.0,BP GENERIC EXPRESS,56,0.037940379403794,Rural,0
8816449876,13.7921931,121.0101195,Lucy St. Joseph Pharmacy,4,10,2,0,7,8,25,0,0,401006009.0,U,528.0,LUCY ST. JOSEPH PHARMACY,56,0.037940379403794,Rural,0
8816449904,13.7923852,121.0097855,Saver Drug,4,10,2,0,7,8,25,0,0,401006009.0,U,528.0,SAVER DRUG,56,0.037940379403794,Rural,0
8816449905,13.7923631,121.0094442,JMJ Pharmacy,4,9,2,0,7,8,25,0,0,401006009.0,U,528.0,JMJ PHARMACY,55,0.0372628726287262,Rural,0
8816449980,13.7907715,121.0097178,Elite Pharmacy,4,10,2,0,7,8,25,0,0,401006009.0,U,528.0,ELITE PHARMACY,56,0.037940379403794,Rural,0
8816449996,13.7905494,121.0093869,BP Generic Express,4,10,2,0,7,8,25,0,0,401006010.0,U,2619.0,BP GENERIC EXPRESS,56,0.037940379403794,Rural,0
8816450029,13.7912918,121.0093302,Corinthian Drug,4,10,2,0,7,8,25,0,0,401006009.0,U,528.0,CORINTHIAN DRUG,56,0.037940379403794,Rural,0
8816450055,13.7919964,121.0092169,Norma's Pharmacy,4,9,2,0,7,8,25,0,0,401006009.0,U,528.0,NORMA'S PHARMACY,55,0.0372628726287262,Rural,0
8816450061,13.7922621,121.0091753,TGP,4,9,2,0,7,8,25,0,0,401006009.0,U,528.0,TGP,55,0.0372628726287262,Rural,0
8816450114,13.790468,121.0085544,TGP,5,9,2,0,7,8,25,0,0,401006010.0,U,2619.0,TGP,56,0.037940379403794,Rural,0
8818106914,13.8386815,121.9759655,Carlos SuperDrug,0,0,0,0,0,0,2,0,0,405649025.0,R,2566.0,CARLOS SUPERDRUG,2,0.0013550135501355,Very Rural,1
8818922011,13.7651188,121.0553648,TGP,2,57,7,0,12,72,140,0,2,401005014.0,U,10769.0,TGP,292,0.1978319783197832,Urban,3
8819189732,13.8781554,121.1005107,TGP,1,5,4,0,0,1,17,0,0,401022031.0,U,3121.0,TGP,28,0.018970189701897,Rural,1
8819189735,13.8786726,121.1004302,Arin Abbie Pharmacy,1,5,4,0,0,1,17,0,0,401022031.0,U,3121.0,ARIN ABBIE PHARMACY,28,0.018970189701897,Rural,1
8819189747,13.8782973,121.1003805,Generika,1,5,4,0,0,1,17,0,0,401022031.0,U,3121.0,GENERIKA,28,0.018970189701897,Rural,1
8821196351,16.3815448,120.5941001,Farmacia ni Dok,0,5,2,1,6,1,32,0,0,1430300005.0,U,10867.0,FARMACIA NI DOK,47,0.0318428184281842,Rural,1
8825398565,16.4652357,120.6001733,Astromed Pharmacy,0,2,0,0,0,2,26,0,2,1401110004.0,U,5993.0,ASTROMED PHARMACY,32,0.021680216802168,Rural,1
8826546039,13.8861866,121.1046714,Fourthwatchers Pharmacy,0,5,3,0,0,1,15,0,0,401022007.0,U,6371.0,FOURTHWATCHERS PHARMACY,24,0.016260162601626,Rural,1
8826546065,13.878645,121.1011415,Lucky Brothers Pharmacy,1,5,4,0,0,1,17,0,0,401022031.0,U,3121.0,LUCKY BROTHERS PHARMACY,28,0.018970189701897,Rural,1
8832445836,16.2411388,120.405848,Flor's Pharmacy,0,1,0,0,0,0,6,0,0,103317010.0,R,2703.0,FLOR'S PHARMACY,7,0.0047425474254742,Very Rural,1
8832445837,16.2411105,120.4056112,St. Josepth Drug,0,1,0,0,0,0,6,0,0,103317010.0,R,2703.0,ST. JOSEPTH DRUG,7,0.0047425474254742,Very Rural,1
8836325705,16.2792103,120.3804897,Marinel's Pharmacy,0,0,0,0,0,0,5,0,0,103317019.0,R,1753.0,MARINEL'S PHARMACY,5,0.0033875338753387,Very Rural,1
8844401957,16.5281741,120.3296893,TGP,0,8,2,0,3,1,16,0,0,103307015.0,U,4001.0,TGP,30,0.0203252032520325,Rural,1
8844638812,16.5268254,120.3301413,Wayne's Pharmacy,0,8,2,0,3,1,15,0,0,103307014.0,U,4185.0,WAYNE'S PHARMACY,29,0.0196476964769647,Rural,1
8854216226,16.4073278,120.6031043,C8G Pharmacy,10,92,21,3,21,31,669,0,19,1430300068.0,U,768.0,C8G PHARMACY,866,0.5867208672086721,Very Urban,2
8858988463,15.6055527,120.5994135,Southstar Drug,3,6,5,0,1,6,38,0,1,306906031.0,U,2081.0,SOUTHSTAR DRUG,60,0.040650406504065,Mixed,0
8859340166,15.790015,120.2940114,Mercury Drug,0,10,1,0,1,1,25,0,0,105527018.0,U,616.0,MERCURY DRUG,38,0.0257452574525745,Rural,1
8860212549,15.6059409,120.59901,Pharmanlane,3,6,5,0,1,6,38,0,1,306906030.0,U,1017.0,PHARMANLANE,60,0.040650406504065,Mixed,0
8860215222,15.490737,120.5889843,Mercury Drug,1,36,11,1,7,14,168,0,3,306916046.0,U,851.0,MERCURY DRUG,241,0.1632791327913279,Urban,3
8860264336,15.6688325,120.5788437,Botika Sama-sama,0,10,2,0,3,4,57,0,0,306910024.0,U,8825.0,BOTIKA SAMA-SAMA,76,0.051490514905149,Mixed,0
8860334192,15.6037892,120.594594,Honorata Pharmacy,2,6,5,0,1,6,38,0,0,306906027.0,R,3701.0,HONORATA PHARMACY,58,0.0392953929539295,Rural,0
8860364753,15.6078918,120.5997389,Yhan Yhan's Pharmacy,3,6,5,0,1,6,38,0,1,306906031.0,U,2081.0,YHAN YHAN'S PHARMACY,60,0.040650406504065,Mixed,0
8860555491,15.669087,120.5796004,Naaman Drugstore,0,10,2,0,3,4,57,0,0,306910024.0,U,8825.0,NAAMAN DRUGSTORE,76,0.051490514905149,Mixed,0
8860680487,14.7679389,121.0824801,SRA Pharmacy,1,2,3,3,9,5,27,0,3,1380100181.0,U,22269.0,SRA PHARMACY,53,0.0359078590785907,Rural,0
8860680500,14.7676743,121.0823373,Mercury Drug,1,2,3,3,9,5,29,0,3,1380100184.0,U,2919.0,MERCURY DRUG,55,0.0372628726287262,Rural,0
8861616622,15.6061024,120.600148,Pharmacia Lovina,3,6,5,0,1,6,38,0,1,306906031.0,U,2081.0,PHARMACIA LOVINA,60,0.040650406504065,Mixed,0
8861627232,15.8790676,120.6021435,Watsons,2,6,0,1,2,4,30,0,0,105531009.0,U,3664.0,WATSONS,45,0.0304878048780487,Rural,1
8861641957,15.7910678,120.2925857,Saint Joseph Drug,0,10,1,0,2,1,25,0,0,105527028.0,U,1290.0,SAINT JOSEPH DRUG,39,0.0264227642276422,Rural,1
8861781889,15.7906994,120.2930141,Generika,0,10,1,0,2,1,25,0,0,105527028.0,U,1290.0,GENERIKA,39,0.0264227642276422,Rural,1
8861781891,15.7909884,120.2923646,Farmacia Frances Mae,0,10,1,0,2,1,25,0,0,105527049.0,R,748.0,FARMACIA FRANCES MAE,39,0.0264227642276422,Rural,1
8861869046,15.4668933,120.5987024,Watsons,0,10,2,0,3,3,95,0,2,306916072.0,U,20999.0,WATSONS,115,0.0779132791327913,Mixed,0
8861876324,15.665574,120.6401767,ML Cortes Pharmacy,0,0,0,1,3,0,8,0,0,306912004.0,R,1791.0,ML CORTES PHARMACY,12,0.008130081300813,Very Rural,1
8862057486,15.6055795,120.599159,St. Balaguer Pharmacy,3,6,5,0,1,6,38,0,1,306906030.0,U,1017.0,ST. BALAGUER PHARMACY,60,0.040650406504065,Mixed,0
8862576303,15.6060987,120.5991228,Generic Medicines Pharmacy,3,6,5,0,1,6,38,0,1,306906031.0,U,2081.0,GENERIC MEDICINES PHARMACY,60,0.040650406504065,Mixed,0
8863071571,15.7880285,120.2934967,Zebedee Pharmacy,0,10,1,0,1,1,25,0,0,105527044.0,R,628.0,ZEBEDEE PHARMACY,38,0.0257452574525745,Rural,1
8864493942,15.6062681,120.5985391,Botica Sto. Cristo,3,6,5,0,1,6,38,0,1,306906030.0,U,1017.0,BOTICA STO. CRISTO,60,0.040650406504065,Mixed,0
8864493943,15.6061163,120.5989488,Botica+plus,3,6,5,0,1,6,38,0,1,306906030.0,U,1017.0,BOTICA+PLUS,60,0.040650406504065,Mixed,0
8864493946,15.6057927,120.5990873,TGP,3,6,5,0,1,6,38,0,1,306906030.0,U,1017.0,TGP,60,0.040650406504065,Mixed,0
8864609399,15.6680472,120.5862263,Watsons,0,10,2,0,3,4,57,0,0,306910016.0,U,4755.0,WATSONS,76,0.051490514905149,Mixed,0
8864717421,15.7784732,120.8075212,Farmacia Talugtug,4,2,4,0,3,0,1,0,0,304931018.0,R,1075.0,FARMACIA TALUGTUG,14,0.0094850948509485,Very Rural,1
8864820476,15.4887567,120.59262,Botica Sto Cristo,1,37,12,1,8,14,170,0,3,306916078.0,U,2888.0,BOTICA STO CRISTO,246,0.1666666666666666,Urban,3
8864820499,15.4960134,120.596418,Southstar Drug,1,34,12,1,7,12,108,0,3,306916069.0,U,6807.0,SOUTHSTAR DRUG,178,0.1205962059620596,Urban,3
8865997230,15.4411755,120.7285572,KSL Drug Store,2,3,0,0,3,1,10,0,3,306907019.0,U,3615.0,KSL DRUG STORE,22,0.0149051490514905,Rural,1
8866112263,15.4910291,120.5893912,Exson Drug,1,36,11,1,7,14,168,0,3,306916046.0,U,851.0,EXSON DRUG,241,0.1632791327913279,Urban,3
8866112264,15.4908003,120.5896455,TGP,1,36,11,1,7,14,168,0,3,306916046.0,U,851.0,TGP,241,0.1632791327913279,Urban,3
8866964569,15.4982764,120.6005406,Botica Sto.Cristo,1,31,11,1,6,11,101,0,1,306916052.0,U,24944.0,BOTICA STO.CRISTO,163,0.1104336043360433,Urban,3
8867020629,15.4761913,120.5870649,Consolidated Drug,1,34,12,1,5,14,166,0,3,306916075.0,U,18105.0,CONSOLIDATED DRUG,236,0.1598915989159891,Urban,3
8867266398,15.4982632,120.6005584,Consolidated Drugstore,1,31,11,1,6,11,101,0,1,306916052.0,U,24944.0,CONSOLIDATED DRUGSTORE,163,0.1104336043360433,Urban,3
8867337767,15.4875094,120.5972705,Watsons,1,39,12,1,8,14,176,0,3,306916078.0,U,2888.0,WATSONS,254,0.1720867208672086,Urban,3
8871106308,16.4132025,120.639056,Jhualter Pharmacy Branded and Generic Medicine,1,1,0,1,7,0,26,0,3,1401106007.0,U,10211.0,JHUALTER PHARMACY BRANDED AND GENERIC MEDICINE,39,0.0264227642276422,Rural,1
8873817864,14.4464138,121.0209297,The Generics Pharmacy,1,58,15,4,21,14,300,0,4,1381000007.0,U,92752.0,THE GENERICS PHARMACY,417,0.282520325203252,Very Urban,3
8874054745,14.447408,121.0293779,Watsons Pharmacy,1,35,10,4,18,7,188,0,3,1381000007.0,U,92752.0,WATSONS PHARMACY,266,0.1802168021680217,Urban,3
8874733717,14.2367757,121.0565651,Watson's,2,30,1,0,2,1,79,0,0,403428020.0,U,6863.0,WATSON'S,115,0.0779132791327913,Mixed,1
8875674438,16.3227688,120.3654325,Halog's Pharmacy,0,10,0,0,1,1,25,0,0,103301032.0,U,539.0,HALOG'S PHARMACY,37,0.0250677506775067,Rural,1
8875674450,16.3228809,120.3653654,Generika Drugstore,0,10,0,0,1,1,25,0,0,103301041.0,U,1745.0,GENERIKA DRUGSTORE,37,0.0250677506775067,Rural,1
8881489144,14.4449591,121.0284258,The Generics Pharmacy,1,44,12,4,20,7,196,0,3,1381000007.0,U,92752.0,THE GENERICS PHARMACY,287,0.1944444444444444,Urban,3
8881999727,18.2531378,120.6078972,Dyan’s Pharmacy,5,2,0,1,2,0,7,0,0,102802039.0,R,637.0,DYAN’S PHARMACY,17,0.0115176151761517,Very Rural,1
8882296154,18.3329245,120.618157,TGP,3,2,0,0,0,2,2,0,0,102817018.0,R,1051.0,TGP,9,0.0060975609756097,Very Rural,1
8882296202,18.332629,120.6182384,Generika,3,2,0,0,0,2,2,0,0,102817018.0,R,1051.0,GENERIKA,9,0.0060975609756097,Very Rural,1
8882296206,18.3323233,120.6185094,Farmacia ni Dok,3,2,0,0,0,2,2,0,0,102817019.0,R,1821.0,FARMACIA NI DOK,9,0.0060975609756097,Very Rural,1
8883724637,18.0563261,120.5648405,Botica ni San Martin de Porres,7,8,2,0,0,2,7,0,1,102805023.0,R,740.0,BOTICA NI SAN MARTIN DE PORRES,27,0.0182926829268292,Rural,1
8890579772,15.7915475,120.29441,R3J Pharmacy,0,10,1,0,1,1,25,0,0,105527018.0,U,616.0,R3J PHARMACY,38,0.0257452574525745,Rural,1
8891388217,14.5479292,121.1898603,CMG Pharmacy,0,0,1,1,0,1,7,0,1,405801014.0,U,37882.0,CMG PHARMACY,11,0.0074525745257452,Very Rural,1
8891440917,14.5481581,121.1897257,Lolay's Pharmacy,0,0,2,1,0,1,7,0,1,405801014.0,U,37882.0,LOLAY'S PHARMACY,12,0.008130081300813,Very Rural,1
8892877214,16.5911137,120.3196015,Christ the King Pharmacy,2,5,1,0,7,4,53,0,0,103314057.0,U,11316.0,CHRIST THE KING PHARMACY,72,0.048780487804878,Mixed,0
8900984057,15.5773197,120.6841658,3MM Drugmart,1,3,0,0,0,3,11,0,0,306917021.0,U,2232.0,3MM DRUGMART,18,0.0121951219512195,Very Rural,1
8902605747,17.9813584,120.6571648,3J’s Drugstore & General Merchandise,0,2,1,0,0,0,6,0,0,102811012.0,R,951.0,3J’S DRUGSTORE & GENERAL MERCHANDISE,9,0.0060975609756097,Very Rural,1
8902605762,17.9813343,120.6568067,Far East Pharmacy and General Merchandise,0,2,1,0,0,0,6,0,0,102811016.0,R,1048.0,FAR EAST PHARMACY AND GENERAL MERCHANDISE,9,0.0060975609756097,Very Rural,1
8902605822,17.9792209,120.657081,JGM Pharmacy,0,2,1,0,0,0,6,0,0,102811014.0,R,746.0,JGM PHARMACY,9,0.0060975609756097,Very Rural,1
8902646467,15.8941075,120.6306931,Southstar Drug,0,3,1,0,0,2,21,0,0,105531037.0,U,577.0,SOUTHSTAR DRUG,27,0.0182926829268292,Rural,1
8902646486,15.8939856,120.6316423,Northmed Ex Pharmacy,0,3,1,0,0,2,21,0,0,105531034.0,U,1717.0,NORTHMED EX PHARMACY,27,0.0182926829268292,Rural,1
8902646502,15.8930031,120.6323256,CJN Pharmacy,0,3,1,0,0,2,21,0,0,105531037.0,U,577.0,CJN PHARMACY,27,0.0182926829268292,Rural,1
8902646505,15.8927821,120.6326106,E-N Pharmacy,0,3,1,0,0,2,21,0,0,105531039.0,R,1537.0,E-N PHARMACY,27,0.0182926829268292,Rural,1
8904674819,16.5310823,120.3925563,Laurie's Pharmacy,2,3,0,0,1,3,8,0,0,103311030.0,U,2784.0,LAURIE'S PHARMACY,17,0.0115176151761517,Very Rural,1
8905281524,17.9149334,120.6648171,Nueva Era Farmacia & General Merchandise,1,0,0,0,0,1,1,0,0,102814009.0,R,3206.0,NUEVA ERA FARMACIA & GENERAL MERCHANDISE,3,0.0020325203252032,Very Rural,1
8907298652,15.4518367,120.7088913,LMA Drugstore,2,0,0,0,1,1,5,0,1,306907011.0,R,2297.0,LMA DRUGSTORE,10,0.0067750677506775,Very Rural,1
8908590767,15.8939611,120.6305682,Primicias Pharmacy,0,3,1,0,0,2,21,0,0,105531037.0,U,577.0,PRIMICIAS PHARMACY,27,0.0182926829268292,Rural,1
8908590768,15.893916,120.6305696,Generika,0,3,1,0,0,2,21,0,0,105531037.0,U,577.0,GENERIKA,27,0.0182926829268292,Rural,1
8908590770,15.8937644,120.6305656,Zamboy Pharmacy,0,3,1,0,0,2,21,0,0,105531037.0,U,577.0,ZAMBOY PHARMACY,27,0.0182926829268292,Rural,1
8908590780,15.8942958,120.630186,Sembrano Pharmacy,0,3,1,0,0,2,21,0,0,105531036.0,R,852.0,SEMBRANO PHARMACY,27,0.0182926829268292,Rural,1
8915322478,15.6594735,120.7645571,Mercury Drug,4,5,3,0,4,2,13,0,0,304911061.0,U,3799.0,MERCURY DRUG,31,0.0210027100271002,Rural,1
8915324519,15.659456,120.7647502,Manson Drug,4,5,3,0,4,2,13,0,0,304911061.0,U,3799.0,MANSON DRUG,31,0.0210027100271002,Rural,1
8915534757,15.5770473,120.6836754,Generika,1,3,0,0,0,3,11,0,0,306917021.0,U,2232.0,GENERIKA,18,0.0121951219512195,Very Rural,1
8915543548,15.5770262,120.683623,Arby Drugmart,1,3,0,0,0,3,11,0,0,306917021.0,U,2232.0,ARBY DRUGMART,18,0.0121951219512195,Very Rural,1
8915545815,15.6597828,120.7636357,Generika,4,5,3,0,4,2,13,0,0,304911060.0,U,3873.0,GENERIKA,31,0.0210027100271002,Rural,1
8915566395,15.6622995,120.7634681,TGP The Generics Pharmacy,4,5,3,0,4,2,13,0,0,304911060.0,U,3873.0,TGP THE GENERICS PHARMACY,31,0.0210027100271002,Rural,1
8915572011,17.8004164,120.4553193,JRCS Pharmacy,2,3,1,0,0,1,16,0,0,102905018.0,R,996.0,JRCS PHARMACY,23,0.0155826558265582,Rural,1
8915573170,15.6612678,120.7634949,Three-G Pharmacy,4,5,3,0,4,2,13,0,0,304911060.0,U,3873.0,THREE-G PHARMACY,31,0.0210027100271002,Rural,1
8915584532,17.7958845,120.4551727,Theresa Tanya Pharmacy,3,3,1,0,0,1,16,0,0,102905026.0,U,1226.0,THERESA TANYA PHARMACY,24,0.016260162601626,Rural,1
8917642407,17.8632206,120.4562772,TGP,4,2,0,0,1,0,6,0,0,102930034.0,R,503.0,TGP,13,0.0088075880758807,Very Rural,1
8917642456,17.8629639,120.4561748,RnC Pharmacy,4,2,0,0,1,0,6,0,0,102930034.0,R,503.0,RNC PHARMACY,13,0.0088075880758807,Very Rural,1
8918246355,15.6583203,120.7671759,Rais Pharmacy II,6,5,3,0,4,2,13,0,0,304911061.0,U,3799.0,RAIS PHARMACY II,33,0.0223577235772357,Rural,1
8921534238,10.2975847,123.8974579,GV Pharmacy,5,101,20,1,16,23,281,0,18,730600033.0,U,663.0,GV PHARMACY,465,0.3150406504065041,Very Urban,2
8922370455,15.4762082,120.5865392,MS8 Drugstore,1,34,12,1,5,14,165,0,3,306916075.0,U,18105.0,MS8 DRUGSTORE,235,0.1592140921409214,Urban,3
8922419629,15.4762422,120.5864666,Jaylyn Pharmacy and Medical,1,34,12,1,5,14,165,0,3,306916075.0,U,18105.0,JAYLYN PHARMACY AND MEDICAL,235,0.1592140921409214,Urban,3
8928839285,16.6265775,120.317203,Unified Generics Pharmacy & Minimart,7,26,6,0,10,2,61,0,2,103314041.0,U,2975.0,UNIFIED GENERICS PHARMACY & MINIMART,114,0.0772357723577235,Mixed,0
8930815164,16.6325502,120.3167617,TGP,5,13,4,0,7,1,61,0,2,103314021.0,U,2346.0,TGP,93,0.0630081300813008,Mixed,0
8936512027,16.6684997,120.3364163,TGP,1,3,2,0,4,0,22,0,0,103316021.0,U,2687.0,TGP,32,0.021680216802168,Rural,1
8939333288,16.6698204,120.3372981,Generika Drugstore,1,3,2,0,4,0,18,0,0,103316021.0,U,2687.0,GENERIKA DRUGSTORE,28,0.018970189701897,Rural,1
8942065737,16.7202149,120.3486907,Johnmark Pharmacy,2,5,0,0,3,1,17,0,1,103303028.0,U,719.0,JOHNMARK PHARMACY,29,0.0196476964769647,Rural,1
8942065757,16.7193363,120.3483461,Carig's Pharmacy,2,5,0,0,3,1,17,0,1,103303028.0,U,719.0,CARIG'S PHARMACY,29,0.0196476964769647,Rural,1
8943184246,14.5884061,121.0605703,Goodmed Pharmacy,4,335,11,2,14,21,679,0,46,1381200019.0,U,11727.0,GOODMED PHARMACY,1112,0.7533875338753387,Very Urban,2
8946363554,14.3850042,120.9778132,Good Pharma,3,15,7,1,15,4,54,0,3,402103047.0,U,66886.0,GOOD PHARMA,102,0.0691056910569105,Mixed,0
8954756047,16.1571794,120.5220889,Farmacia Abellera,1,1,0,0,1,0,9,0,0,105541021.0,U,4416.0,FARMACIA ABELLERA,12,0.008130081300813,Very Rural,1
8980143504,15.9800394,120.5710244,Botica Makroll,3,42,3,1,2,5,94,0,0,105546034.0,U,9778.0,BOTICA MAKROLL,150,0.1016260162601626,Urban,0
8980143509,15.9801167,120.5710345,Wilper Pharmacy,3,42,3,1,2,5,95,0,0,105546034.0,U,9778.0,WILPER PHARMACY,151,0.1023035230352303,Urban,0
8980148618,15.9798479,120.5709694,St. Joseph Drug,3,42,3,1,2,5,94,0,0,105546034.0,U,9778.0,ST. JOSEPH DRUG,150,0.1016260162601626,Urban,0
8980590854,15.9759304,120.5693775,Watsons,4,42,3,1,2,5,96,0,0,105546032.0,U,7285.0,WATSONS,153,0.1036585365853658,Urban,0
8981748317,17.6575542,121.7458546,Rodamel grocery,5,3,1,0,0,2,12,0,0,201529018.0,U,5018.0,RODAMEL GROCERY,23,0.0155826558265582,Rural,1
8985803754,15.9744548,120.5695432,Saint Joseph Drug,4,42,3,1,2,5,96,0,0,105546032.0,U,7285.0,SAINT JOSEPH DRUG,153,0.1036585365853658,Urban,0
